JournalCode	JournalLib	EcritureNum	EcritureDate	CompteNum	CompteLib	CompAuxNum	CompAuxLib	PieceRef	PieceDate	EcritureLib	Debit	Credit	EcritureLet	DateLet	ValidDate	Montantdevise	Idevise	DateRglt	ModeRglt	NatOp	IdClient	
HA	HA 	                               HA0000267	20190612	  40176987	LOGICIEL HORS UE              	       	       	270	20190612	PAYPAL DIGITALOCEA LOGICIEL HO 	          0,00	         92,01	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000268	20190613	  62510000	VOYAGES ET DEPLACEME          	       	       	271	20190613	C_OPEX_T&L SNCF INTERNET SNCF 	        133,50	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000268	20190613	  40127440	SNCF                          	       	       	271	20190613	C_OPEX_T&L SNCF INTERNET SNCF 	          0,00	        133,50	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000269	20190614	  62530000	RESTAURANTS                   	       	       	272	20190614	OPEX_F&B UBER EATS HELP UBER C 	         45,45	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000269	20190614	  44566100	TVA DEDUCTIBLE / ABS          	       	       	272	20190614	OPEX_F&B UBER EATS HELP UBER C 	          4,55	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000269	20190614	  40176598	RESTAURANTS                   	       	       	272	20190614	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         50,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000270	20190616	  62700000	SERVICE BANCAIRE              	       	       	273	20190616	C_FFLOWS QONTO FRAIS BANCAIRES 	         19,20	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000270	20190616	  40132700	FRAIS BANCAIRES SANS TVA      	       	       	273	20190616	C_FFLOWS QONTO FRAIS BANCAIRES 	          0,00	         19,20	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000271	20190617	  62530000	RESTAURANTS                   	       	       	274	20190617	OPEX_F&B UBER EATS HELP UBER C 	         26,64	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000271	20190617	  44566100	TVA DEDUCTIBLE / ABS          	       	       	274	20190617	OPEX_F&B UBER EATS HELP UBER C 	          2,66	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000271	20190617	  40176598	RESTAURANTS                   	       	       	274	20190617	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         29,30	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000272	20190618	  62510000	VOYAGES ET DEPLACEME          	       	       	275	20190618	C_OPEX_G&A SARL BRF TAXIS TAXI 	         29,60	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000272	20190618	  40141607	TAXI                          	       	       	275	20190618	C_OPEX_G&A SARL BRF TAXIS TAXI 	          0,00	         29,60	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000273	20190618	  61352000	LOCATIONS DE MATÉRIELS        	       	       	276	20190618	OPEX_G&A MSFT EDPCQ MICROSOFT 	         21,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000273	20190618	  40179358	MICROSOFT - UE                	       	       	276	20190618	OPEX_G&A MSFT EDPCQ MICROSOFT 	          0,00	         21,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000274	20190618	  61350000	LOCATIONS MOBILIERES          	       	       	277	20190618	C_OPEX_G&A AMAZON PRIME FR AMA 	          4,99	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000274	20190618	  44566100	TVA DEDUCTIBLE / ABS          	       	       	277	20190618	C_OPEX_G&A AMAZON PRIME FR AMA 	          1,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000274	20190618	  40127935	AMAZON PRIME                  	       	       	277	20190618	C_OPEX_G&A AMAZON PRIME FR AMA 	          0,00	          5,99	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000275	20190620	  62530000	RESTAURANTS                   	       	       	278	20190620	OPEX_F&B UBER EATS HELP UBER C 	         31,36	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000275	20190620	  44566100	TVA DEDUCTIBLE / ABS          	       	       	278	20190620	OPEX_F&B UBER EATS HELP UBER C 	          3,14	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000275	20190620	  40176598	RESTAURANTS                   	       	       	278	20190620	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         34,50	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000276	20190620	  61600000	PRIMES D'ASSURANCES           	       	       	279	20190620	AIG EUROPE LIMITED RDT ASSURAN 	         16,53	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000276	20190620	  40116497	ASSURANCE                     	       	       	279	20190620	AIG EUROPE LIMITED RDT ASSURAN 	          0,00	         16,53	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000277	20190621	  60630000	FOUR PT EQUI OUTILLA          	       	       	280	20190621	C_OPEX_G&A AMAZON FR AMAZON.FR 	         49,17	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000277	20190621	  44566100	TVA DEDUCTIBLE / ABS          	       	       	280	20190621	C_OPEX_G&A AMAZON FR AMAZON.FR 	          9,83	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000277	20190621	  40194843	AMAZON.FR                     	       	       	280	20190621	C_OPEX_G&A AMAZON FR AMAZON.FR 	          0,00	         59,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000278	20190621	  62530000	RESTAURANTS                   	       	       	281	20190621	OPEX_F&B ARNISY RESTAURANTS 	         73,64	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000278	20190621	  44566100	TVA DEDUCTIBLE / ABS          	       	       	281	20190621	OPEX_F&B ARNISY RESTAURANTS 	          7,36	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000278	20190621	  40176598	RESTAURANTS                   	       	       	281	20190621	OPEX_F&B ARNISY RESTAURANTS 	          0,00	         81,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000279	20190624	  21830000	MAT BUREAUX INFORMAT          	       	       	282	20190624	C_ASSET AMAZON FR MATÉRIEL INF 	      1167,15	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000279	20190624	  44562000	TVA S/IMMOBILISATION          	       	       	282	20190624	C_ASSET AMAZON FR MATÉRIEL INF 	        233,43	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000279	20190624	  40485841	FOURNISSEURS D'IMMOBILISATIONS 	       	       	282	20190624	C_ASSET AMAZON FR MATÉRIEL INF 	          0,00	      1400,58	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000280	20190624	  62530000	RESTAURANTS                   	       	       	283	20190624	OPEX_F&B LA PETITE LOUISE REST 	         31,73	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000280	20190624	  44566100	TVA DEDUCTIBLE / ABS          	       	       	283	20190624	OPEX_F&B LA PETITE LOUISE REST 	          3,17	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000280	20190624	  40176598	RESTAURANTS                   	       	       	283	20190624	OPEX_F&B LA PETITE LOUISE REST 	          0,00	         34,90	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000281	20190624	  62530000	RESTAURANTS                   	       	       	284	20190624	OPEX_F&B UBER EATS HELP UBER C 	         37,41	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000281	20190624	  44566100	TVA DEDUCTIBLE / ABS          	       	       	284	20190624	OPEX_F&B UBER EATS HELP UBER C 	          3,74	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000281	20190624	  40176598	RESTAURANTS                   	       	       	284	20190624	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         41,15	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000282	20190626	  60630000	FOUR PT EQUI OUTILLA          	       	       	285	20190626	DYSON SAS PETITS ÉQUIPEMENTS 	        249,17	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000282	20190626	  44566100	TVA DEDUCTIBLE / ABS          	       	       	285	20190626	DYSON SAS PETITS ÉQUIPEMENTS 	         49,83	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000282	20190626	  40176982	PETITS ÉQUIPEMENTS            	       	       	285	20190626	DYSON SAS PETITS ÉQUIPEMENTS 	          0,00	        299,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000283	20190626	  60630000	FOUR PT EQUI OUTILLA          	       	       	286	20190626	FNAC ST LAZARE FNAC 	         37,48	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000283	20190626	  44566100	TVA DEDUCTIBLE / ABS          	       	       	286	20190626	FNAC ST LAZARE FNAC 	          7,49	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000283	20190626	  40101228	FNAC                          	       	       	286	20190626	FNAC ST LAZARE FNAC 	          0,00	         44,97	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000284	20190627	  60630000	FOUR PT EQUI OUTILLA          	       	       	287	20190627	SARL CONFORTUMA PETITS ÉQUIPEM 	         32,42	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000284	20190627	  44566100	TVA DEDUCTIBLE / ABS          	       	       	287	20190627	SARL CONFORTUMA PETITS ÉQUIPEM 	          6,48	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000284	20190627	  40176982	PETITS ÉQUIPEMENTS            	       	       	287	20190627	SARL CONFORTUMA PETITS ÉQUIPEM 	          0,00	         38,90	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000285	20190628	  61352000	LOCATIONS DE MATÉRIELS        	       	       	288	20190628	PAYPAL ITUNES COM BIL ITUNES 	          0,99	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000285	20190628	  40109458	ITUNES                        	       	       	288	20190628	PAYPAL ITUNES COM BIL ITUNES 	          0,00	          0,99	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000286	20190628	  62530000	RESTAURANTS                   	       	       	289	20190628	OPEX_F&B LA PETITE LOUIS RESTA 	        166,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000286	20190628	  44566100	TVA DEDUCTIBLE / ABS          	       	       	289	20190628	OPEX_F&B LA PETITE LOUIS RESTA 	         16,60	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000286	20190628	  40176598	RESTAURANTS                   	       	       	289	20190628	OPEX_F&B LA PETITE LOUIS RESTA 	          0,00	        182,60	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000287	20190628	  60400000	ACH S/T ETUDES PREST          	       	       	290	20190628	CSDEVBWS _MDO DIGITAL SHIFT IN 	      4800,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000287	20190628	  40168411	PRESTATAIRES DE SERVICES UE   	       	       	290	20190628	CSDEVBWS _MDO DIGITAL SHIFT IN 	          0,00	      4800,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000288	20190629	  62530000	RESTAURANTS                   	       	       	291	20190629	OPEX_F&B LE GISOU RESTAURANTS 	         35,45	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000288	20190629	  44566100	TVA DEDUCTIBLE / ABS          	       	       	291	20190629	OPEX_F&B LE GISOU RESTAURANTS 	          3,55	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000288	20190629	  40176598	RESTAURANTS                   	       	       	291	20190629	OPEX_F&B LE GISOU RESTAURANTS 	          0,00	         39,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000289	20190629	  62530000	RESTAURANTS                   	       	       	292	20190629	OPEX_F&B LE GISOU RESTAURANTS 	         50,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000289	20190629	  44566100	TVA DEDUCTIBLE / ABS          	       	       	292	20190629	OPEX_F&B LE GISOU RESTAURANTS 	          5,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000289	20190629	  40176598	RESTAURANTS                   	       	       	292	20190629	OPEX_F&B LE GISOU RESTAURANTS 	          0,00	         55,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000290	20190701	  61352000	LOCATIONS DE MATÉRIELS        	       	       	293	20190701	PAYPAL ITUNES COM BIL ITUNES 	         12,99	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000290	20190701	  40109458	ITUNES                        	       	       	293	20190701	PAYPAL ITUNES COM BIL ITUNES 	          0,00	         12,99	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000291	20190701	  62530000	RESTAURANTS                   	       	       	294	20190701	OPEX_F&B LE RONSARD RESTAURANT 	          6,82	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000291	20190701	  44566100	TVA DEDUCTIBLE / ABS          	       	       	294	20190701	OPEX_F&B LE RONSARD RESTAURANT 	          0,68	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000291	20190701	  40176598	RESTAURANTS                   	       	       	294	20190701	OPEX_F&B LE RONSARD RESTAURANT 	          0,00	          7,50	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000292	20190701	  61810000	DOCUMENTA GENERALE            	       	       	295	20190701	PAYPAL FT COM FT.COM 	         59,35	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000292	20190701	  40101252	FT.COM                        	       	       	295	20190701	PAYPAL FT COM FT.COM 	          0,00	         59,35	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000293	20190701	  62510000	VOYAGES ET DEPLACEME          	       	       	296	20190701	C_OPEX_T&L UBER TRIP HELP UBER 	          6,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000293	20190701	  40169946	UBER                          	       	       	296	20190701	C_OPEX_T&L UBER TRIP HELP UBER 	          0,00	          6,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000294	20190701	  60400000	ACH S/T ETUDES PREST          	       	       	297	20190701	FRV CLEVERSIDE CS CS CS CS CS 	     29000,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000294	20190701	  44566100	TVA DEDUCTIBLE / ABS          	       	       	297	20190701	FRV CLEVERSIDE CS CS CS CS CS 	      5800,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000294	20190701	  40116495	PRESTATION CONSEIL            	       	       	297	20190701	FRV CLEVERSIDE CS CS CS CS CS 	          0,00	     34800,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000295	20190701	  62510000	VOYAGES ET DEPLACEME          	       	       	298	20190701	C_OPEX_T&L UBER TRIP HELP UBER 	         48,05	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000295	20190701	  40169946	UBER                          	       	       	298	20190701	C_OPEX_T&L UBER TRIP HELP UBER 	          0,00	         48,05	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000296	20190701	  62530000	RESTAURANTS                   	       	       	299	20190701	OPEX_F&B UBER EATS HELP UBER C 	         20,82	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000296	20190701	  44566100	TVA DEDUCTIBLE / ABS          	       	       	299	20190701	OPEX_F&B UBER EATS HELP UBER C 	          2,08	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000296	20190701	  40176598	RESTAURANTS                   	       	       	299	20190701	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         22,90	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000297	20190701	  62510000	VOYAGES ET DEPLACEME          	       	       	300	20190701	C_OPEX_T&L UBER TRIP HELP UBER 	         51,28	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000297	20190701	  40169946	UBER                          	       	       	300	20190701	C_OPEX_T&L UBER TRIP HELP UBER 	          0,00	         51,28	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000298	20190702	  60400000	ACH S/T ETUDES PREST          	       	       	301	20190702	CSDEVBWS _NBA NICOLAS BANNIER 	      1000,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000298	20190702	  44566100	TVA DEDUCTIBLE / ABS          	       	       	301	20190702	CSDEVBWS _NBA NICOLAS BANNIER 	        200,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000298	20190702	  40116495	PRESTATION CONSEIL            	       	       	301	20190702	CSDEVBWS _NBA NICOLAS BANNIER 	          0,00	      1200,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000299	20190702	  61350000	LOCATIONS MOBILIERES          	       	       	302	20190702	CC_PROD_TOUCAN_ TOUCAN TOCO AB 	      4500,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000299	20190702	  44566100	TVA DEDUCTIBLE / ABS          	       	       	302	20190702	CC_PROD_TOUCAN_ TOUCAN TOCO AB 	        900,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000299	20190702	  40196856	ABONNEMENT LOGICIEL           	       	       	302	20190702	CC_PROD_TOUCAN_ TOUCAN TOCO AB 	          0,00	      5400,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000300	20190703	  62530000	RESTAURANTS                   	       	       	303	20190703	OPEX_F&B ATELIER RAMEY RESTAUR 	         63,64	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000300	20190703	  44566100	TVA DEDUCTIBLE / ABS          	       	       	303	20190703	OPEX_F&B ATELIER RAMEY RESTAUR 	          6,36	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000300	20190703	  40176598	RESTAURANTS                   	       	       	303	20190703	OPEX_F&B ATELIER RAMEY RESTAUR 	          0,00	         70,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000301	20190703	  60400000	ACH S/T ETUDES PREST          	       	       	304	20190703	MGPCAPTAINCONT CAPTAINCONT 	      1200,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000301	20190703	  44566100	TVA DEDUCTIBLE / ABS          	       	       	304	20190703	MGPCAPTAINCONT CAPTAINCONT 	        240,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000301	20190703	  40121293	CAPTAINCONT                   	       	       	304	20190703	MGPCAPTAINCONT CAPTAINCONT 	          0,00	      1440,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000302	20190703	  61352000	LOCATIONS DE MATÉRIELS        	       	       	305	20190703	OPEX_G&A GOOGLE IRELAND LIMITE 	        114,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000302	20190703	  40180080	GOOGLE                        	       	       	305	20190703	OPEX_G&A GOOGLE IRELAND LIMITE 	          0,00	        114,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000303	20190704	  60400000	ACH S/T ETUDES PREST          	       	       	306	20190704	CSDEVBWS _BPE PERRIN BENJAMIN 	      2866,75	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000303	20190704	  40134469	PRESTATAIRES DE SERVICES      	       	       	306	20190704	CSDEVBWS _BPE PERRIN BENJAMIN 	          0,00	      2866,75	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000304	20190704	  62530000	RESTAURANTS                   	       	       	307	20190704	OPEX_F&B UBER EATS HELP UBER C 	         37,36	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000304	20190704	  44566100	TVA DEDUCTIBLE / ABS          	       	       	307	20190704	OPEX_F&B UBER EATS HELP UBER C 	          3,74	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000304	20190704	  40176598	RESTAURANTS                   	       	       	307	20190704	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         41,10	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000305	20190705	  61350000	LOCATIONS MOBILIERES          	       	       	308	20190705	OVH OVH 	          3,99	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000305	20190705	  44566100	TVA DEDUCTIBLE / ABS          	       	       	308	20190705	OVH OVH 	          0,80	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000305	20190705	  40180090	OVH                           	       	       	308	20190705	OVH OVH 	          0,00	          4,79	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000306	20190705	  61600000	PRIMES D'ASSURANCES           	       	       	309	20190705	APRIL MOTO PRELEVEMENT AM GEST 	         37,08	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000306	20190705	  40116497	ASSURANCE                     	       	       	309	20190705	APRIL MOTO PRELEVEMENT AM GEST 	          0,00	         37,08	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000307	20190706	  62530000	RESTAURANTS                   	       	       	310	20190706	OPEX_F&B PINGUS FOOD BE RESTAU 	         10,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000307	20190706	  44566100	TVA DEDUCTIBLE / ABS          	       	       	310	20190706	OPEX_F&B PINGUS FOOD BE RESTAU 	          1,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000307	20190706	  40176598	RESTAURANTS                   	       	       	310	20190706	OPEX_F&B PINGUS FOOD BE RESTAU 	          0,00	         11,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000308	20190708	  62530000	RESTAURANTS                   	       	       	311	20190708	OPEX_F&B RELAY PX RESTAURANT S 	         45,10	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000308	20190708	  40144563	RESTAURANT SEUL               	       	       	311	20190708	OPEX_F&B RELAY PX RESTAURANT S 	          0,00	         45,10	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000309	20190708	  62510000	VOYAGES ET DEPLACEME          	       	       	312	20190708	C_OPEX_T&L SNCF SNCF 	        100,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000309	20190708	  40127440	SNCF                          	       	       	312	20190708	C_OPEX_T&L SNCF SNCF 	          0,00	        100,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000310	20190708	  62510000	VOYAGES ET DEPLACEME          	       	       	313	20190708	C_OPEX_T&L SNCF INTERNET SNCF 	         49,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000310	20190708	  40127440	SNCF                          	       	       	313	20190708	C_OPEX_T&L SNCF INTERNET SNCF 	          0,00	         49,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000311	20190708	  62530000	RESTAURANTS                   	       	       	314	20190708	OPEX_F&B ECGCOSTA RESTAURANT A 	          2,45	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000311	20190708	  44566100	TVA DEDUCTIBLE / ABS          	       	       	314	20190708	OPEX_F&B ECGCOSTA RESTAURANT A 	          0,25	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000311	20190708	  40124067	RESTAURANT AVEC CLIENTS       	       	       	314	20190708	OPEX_F&B ECGCOSTA RESTAURANT A 	          0,00	          2,70	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000312	20190708	  62530000	RESTAURANTS                   	       	       	315	20190708	OPEX_F&B AU CHARDON DECO RESTA 	         31,82	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000312	20190708	  44566100	TVA DEDUCTIBLE / ABS          	       	       	315	20190708	OPEX_F&B AU CHARDON DECO RESTA 	          3,18	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000312	20190708	  40176598	RESTAURANTS                   	       	       	315	20190708	OPEX_F&B AU CHARDON DECO RESTA 	          0,00	         35,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000313	20190710	  62530000	RESTAURANTS                   	       	       	316	20190710	OPEX_F&B UBER EATS HELP UBER C 	         37,36	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000313	20190710	  44566100	TVA DEDUCTIBLE / ABS          	       	       	316	20190710	OPEX_F&B UBER EATS HELP UBER C 	          3,74	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000313	20190710	  40176598	RESTAURANTS                   	       	       	316	20190710	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         41,10	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000314	20190711	  62530000	RESTAURANTS                   	       	       	317	20190711	OPEX_F&B UBER EATS HELP UBER C 	         27,27	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000314	20190711	  44566100	TVA DEDUCTIBLE / ABS          	       	       	317	20190711	OPEX_F&B UBER EATS HELP UBER C 	          2,73	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000314	20190711	  40176598	RESTAURANTS                   	       	       	317	20190711	OPEX_F&B UBER EATS HELP UBER C 	          0,00	         30,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000315	20190711	  62510000	VOYAGES ET DEPLACEME          	       	       	318	20190711	BOLT EU OU TRANSPORT BOLT.EU 	         13,05	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000315	20190711	  40168438	TRANSPORT BOLT.EU             	       	       	318	20190711	BOLT EU OU TRANSPORT BOLT.EU 	          0,00	         13,05	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000316	20190713	  62530000	RESTAURANTS                   	       	       	319	20190713	OPEX_F&B MCDONALDS RESTAURANTS 	         16,82	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000316	20190713	  44566100	TVA DEDUCTIBLE / ABS          	       	       	319	20190713	OPEX_F&B MCDONALDS RESTAURANTS 	          1,68	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000316	20190713	  40176598	RESTAURANTS                   	       	       	319	20190713	OPEX_F&B MCDONALDS RESTAURANTS 	          0,00	         18,50	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000317	20190716	  62700000	SERVICE BANCAIRE              	       	       	320	20190716	C_FFLOWS QONTO FRAIS BANCAIRES 	         19,20	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000317	20190716	  40132700	FRAIS BANCAIRES SANS TVA      	       	       	320	20190716	C_FFLOWS QONTO FRAIS BANCAIRES 	          0,00	         19,20	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000318	20190717	  61810000	DOCUMENTA GENERALE            	       	       	321	20190717	KINDLE SVCS KINDLE SVCS 	          6,15	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000318	20190717	  44566100	TVA DEDUCTIBLE / ABS          	       	       	321	20190717	KINDLE SVCS KINDLE SVCS 	          0,34	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000318	20190717	  40155993	KINDLE SVCS                   	       	       	321	20190717	KINDLE SVCS KINDLE SVCS 	          0,00	          6,49	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000319	20190718	  61352000	LOCATIONS DE MATÉRIELS        	       	       	322	20190718	OPEX_G&A MSFT ELK MICROSOFT - 	         21,00	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000319	20190718	  40179358	MICROSOFT - UE                	       	       	322	20190718	OPEX_G&A MSFT ELK MICROSOFT - 	          0,00	         21,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000320	20190718	  62510000	VOYAGES ET DEPLACEME          	       	       	323	20190718	BOLT EU OU TRANSPORT BOLT.EU 	         16,85	          0,00	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000320	20190718	  40168438	TRANSPORT BOLT.EU             	       	       	323	20190718	BOLT EU OU TRANSPORT BOLT.EU 	          0,00	         16,85	   			              	EUR	      	       	       	       	
HA	HA 	                               HA0000321	20190719	  62510000	VOYAGES ET DEPLACEME          	       	       	324	20190719	C_OPEX_T&L SNCF OUIGO SNCF 	         30,00	          0,00	   			              	EUR	      	       	       	       	
